"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","ldir_align_method","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
421,421,575,301.550156629713,302.661668944187,"A421",487.032,829.608,412.5,28,18,18,28,"Carbonate",0.796858376679771,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.625000063220279,0.510681142070337,"circle_calibrated",766.707306930693,-1067.03809504951,1472.09884181716,-1840.09378267468,"landmark_ransac","457",6915.42654937325,197.157305490154,1233.849,326.088,82.601,82.601,310.94,"Polycarbonate (PC)",14.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",1558.34559631728,-2129.04705623565,0,347.761804038881,0.867116955132885,TRUE
422,422,739,1.78245708627183,1.84806181646956,"A422",-1782.352,-2714.322,412.5,25,21,21,25,"Polyamide (naturally occurring)",0.948704288282523,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.857142884667332,0.706667173333846,"circle_calibrated",-2777.22269306931,1202.34590495049,-1782.07815128471,280.780384264959,"landmark_ransac","713",3576.64948387668,2607.66708850599,473.404,26.84,22.931,22.931,26.957,"Polytetrafluoroethylene (PTFE)",3.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1780.43146917929,281.462726780186,2,38.4351263434446,0.0463757311565554,FALSE
423,423,480,297.865451682706,298.120493630625,"A423",5282.056,-1641.276,412.5,29,20,20,29,"Polyethylene",0.867829382616979,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.692307667071236,0.00728400762688519,"circle_calibrated",-1704.17669306931,-5862.06209504951,-844.029268818592,-6247.51910238863,"landmark_ransac","539",4700.09974473926,-4153.12684209118,427.101,54.024,14.337,14.337,53.388,"Polyethylene terephtalate (PET)",25.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",-656.981208316713,-6479.33120381698,0,121.913195507579,2.44325850407382,TRUE
424,424,66,30.5458448061547,30.6637995886495,"A424",-1671.748,4607.642,412.5,25,20,20,25,"Polycarbonate",0.750265069121513,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8,0.294135615262076,"circle_calibrated",4544.74130693069,1091.7419049505,4975.16931445216,124.4285352659,"landmark_ransac","41",10313.9066435513,2475.05747672303,339.935,27.615,16.797,16.496,28.182,"Cellulose Acetate Butyrate (CAB)",92.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",4956.82569049533,148.853114997226,1,72.5833505355757,0.420838175432299,FALSE
425,425,456,5.5140361095129,6.11676733105718,"A425",-1136.122,-5261.62,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.952625705948835,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8,0.706667173333846,"circle_calibrated",-5324.52069306931,556.115904950495,-4137.98693980613,-296.801561395681,"landmark_ransac","434",1222.3983240415,2024.98849127783,1200.564,56.755,31.033,31.033,57.637,"Polyacrylamide/acrylate",29.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4134.68262901447,-301.215870447974,1,116.281155512783,0.0474198599523439,FALSE
426,426,767,387.676115567204,388.100286882012,"A426",-2714.166,1535.352,412.5,25,20,20,25,"Polyurethane",0.679958098054692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.25,0.706667173333846,"circle_calibrated",1472.45130693069,2134.1599049505,2147.21571362851,1109.33526668855,"landmark_ransac","755",7871.82314344431,3558.89707432577,683.824,54.294,22.516,22.516,52.814,"Polycarbonate (PC)",1.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",2514.74219038834,1232.69271259997,0,263.155340358549,1.47318353881398,TRUE
427,427,683,234.6092004587,234.733114533845,"A427",-4498.078,2734.576,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.951332291907509,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.8,0.706667173333846,"circle_calibrated",2671.67530693069,3918.0719049505,3267.30344651181,2746.97239996883,"landmark_ransac","292",8398.24311749183,5010.71399293664,408.811,32.393,22.813,20.681,35.983,"Polyether sulphone (PES)",7.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",3041.16216443586,2684.50963121084,0,168.764261038366,1.39015926129861,TRUE
428,428,410,6.62893933905273,6.95260562251119,"A428",-861.51,-4415.138,412.5,25,21,21,25,"Polyamide (naturally occurring)",0.954751288364949,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,0.857142802093913,0.710296012486989,"circle_calibrated",-4478.03869306931,281.503904950495,-3358.73151678498,-556.53808838455,"landmark_ransac","667",2004.85244031932,1768.38028146404,750.558,32.474,30.445,29.867,39.037,"Cellulose Acetate Butyrate (CAB)",41.61,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3352.22851273665,-557.824080261764,1,254.018523331547,0.0260962832635657,FALSE
429,429,722,21.9150151099663,22.5717577031163,"A429",-2074.462,-736.216,412.5,25,20,20,25,"Polyamide (naturally occurring)",0.916359984558259,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.9174892211877,1.25,0.710296012486989,"circle_calibrated",-799.116693069307,1494.4559049505,45.850106062189,535.733181571237,"landmark_ransac","470",5416.53608891734,2844.75700048159,1439.655,59.392,35.525,35.525,58.791,"Polytetrafluoroethylene (PTFE)",4.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",59.4551358613671,518.552638755786,1,82.1589202130437,0.266739327307846,FALSE
430,430,673,3.03450459373517,3.17693987405246,"A430",1120.444,2529.202,400,25,20,20,25,"Polyamide (naturally occurring)",0.956601468814161,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.8,0.679524353820235,"circle_calibrated",2466.30130693069,-1700.45009504951,3036.10513191713,-2437.32028426698,"landmark_ransac","130",8390.20617132316,-110.542919252996,314.229,28.5,15.922,15.884,28.553,"Polycarbonate (PC)",8.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",3033.12521826719,-2436.7472809788,1,261.023435014863,0.0116254105443152,FALSE
431,431,436,175.369909543852,175.547020212961,"A431",-5881.616,-688.402,400,25,20,20,25,"Polyamide (naturally occurring)",0.785236924116364,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.8,0.41120296044001,"circle_calibrated",-751.302693069307,5301.60990495049,118.198052651611,4049.32705927216,"landmark_ransac","397",5477.96132034928,6200.18202589897,452.148,35.707,19.059,19.059,35.722,"Polyacrylamide/acrylate",34.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",120.880367293307,3873.97766417317,0,71.9070221779336,2.43884260858279,TRUE
432,432,546,6.55673565575908,6.82277682186614,"A432",-1014.156,3802.318,400,25,20,20,25,"Polyamide (naturally occurring)",0.938731611716842,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.322255474423514,"circle_calibrated",3739.41730693069,434.149904950495,4226.99320188422,-476.550826255133,"landmark_ransac","584",9581.39640703592,1855.6385541524,669.818,31.095,29.513,29.513,34.39,"Polyether sulphone (PES)",16.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",4224.31545397995,-470.565807573404,1,89.2408666374512,0.073472344037137,FALSE
433,433,503,394.297607931869,394.356120303351,"A433",-5266.222,199.523999999999,400,25,20,20,25,"Polyamide (naturally occurring)",0.927328848345424,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.41120296044001,"circle_calibrated",136.623306930693,4686.2159049505,933.180020798617,3474.74650230697,"landmark_ransac","37",6301.74830263738,5406.8206255351,365.804,25.562,22.429,22.365,26.981,"Polyvinyl Chloride (PVC)",21.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",944.667349581408,3080.6162638093,0,380.6504675345,1.0358521571923,TRUE
434,434,587,1.87750826700019,2.33095955151096,"A434",-1830.4,-1986.4,400,25,20,20,25,"Polyamide (naturally occurring)",0.88472437131034,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.263363956595322,"circle_calibrated",-2049.30069306931,1250.3939049505,-1109.8605387032,319.733079529317,"landmark_ransac","685",4248.30855654363,2644.40741384846,703.432,55.168,24.782,24.698,55.685,"Polyethylene terephtalate (PET)",13.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1108.77239651234,318.203052122656,1,83.0657943275637,0.022602664336133,FALSE
435,435,382,4.61318880501687,4.78804733163648,"A435",2565.316,280.618,400,25,20,20,25,"Polyamide (naturally occurring)",0.945862620207692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.0359741143996619,"circle_calibrated",217.717306930693,-3145.3220950495,949.986008563003,-3754.25116699243,"landmark_ransac","309",6303.47050538781,-1425.1576854131,519.376,32.409,21.563,21.563,32.605,"Polyethylene (PE)",51.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",946.389552331837,-3751.3620471389,1,112.966357853098,0.0408368375566812,FALSE
436,436,1,8.14660822608045,8.46895682128389,"A436",2145.13,-5722.106,400,25,20,20,25,"Polyamide (naturally occurring)",0.935725697897491,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.0530685477589616,"circle_calibrated",-5785.00669306931,-2725.13609504951,-4587.32752567683,-3321.9370018411,"landmark_ransac","791",765.440527594578,-1002.64394397474,794.224,36.533,28.415,28.298,36.533,"Polyethylene (PE)",98.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4591.64042546139,-3328.84830570054,1,100.887558311937,0.0807493843878326,FALSE
437,437,197,8.64790067803711,8.92101798852727,"A437",-2619.942,2398.916,400,32,18,18,32,"Polyamide (naturally occurring)",0.953633872989243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.80000005394797,0.0326575504988342,"circle_calibrated",2336.01530693069,2039.9359049505,2943.5745026794,1015.96766124329,"landmark_ransac","105",8302.9478986348,3350.51054152397,765.883,39.037,26.981,26.766,39.037,"Cellulose Acetate Butyrate (CAB)",86.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2945.86694557883,1024.30617979817,1,142.283578525087,0.0607793307399305,FALSE
438,438,311,9.89696148298751,10.1018970558309,"A438",18.5639999999997,4868.37,400,25,24,24,25,"Polyamide (naturally occurring)",0.959716419716355,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.06666680740323,0.088159867570232,"circle_calibrated",4805.46930693069,-598.570095049505,5203.28993266138,-1437.63742549737,"landmark_ransac","769",10563.0519747799,898.093824914384,554.309,32.942,23.762,23.762,32.88,"Polyacrylamide/acrylate",70.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",5205.97102172393,-1428.11053681142,1,327.865248667529,0.0301860643151708,FALSE
439,439,749,8.32304702537231,8.51009426669851,"A439",-3066.362,1660.828,400,25,20,20,25,"Polyamide (naturally occurring)",0.932969454999438,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.343761679644478,"circle_calibrated",1597.92730693069,2486.35590495049,2265.63851529485,1433.477144386,"landmark_ransac","581",7629.56662321743,3764.41326921019,586.935,28.264,28.125,27.47,29.772,"Polyethylene (PE)",3.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",2272.48567016146,1438.20890748439,1,212.666659102311,0.0391365861508559,FALSE
440,440,517,9.86340760350129,9.9273452290793,"A440",4682.262,-1128.166,400,25,20,20,25,"Polyamide (naturally occurring)",0.936523419568051,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.143219644753259,"circle_calibrated",-1191.06669306931,-5262.26809504951,-365.990828455773,-5697.72074871165,"landmark_ransac","143",4981.96692822599,-3375.26526648116,390.686,27.538,19.409,19.409,29.043,"Polyether sulphone (PES)",19.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-375.114024829983,-5701.46962820696,1,488.156102961309,0.0202054374485267,FALSE
441,441,272,7.61998675670157,7.92552846720873,"A441",4202.172,876.252,400,38,16,16,38,"Chitin",0.787670314452342,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.411764746465899,0.0244129056892348,"circle_calibrated",813.351306930693,-4782.17809504951,1487.61621912673,-5269.46013048825,"landmark_ransac","707",6837.35335802051,-2945.28864645762,897.045,38.152,34.406,34.406,39.28,"Polyacrylamide/acrylate",78.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",1480.27240496454,-5271.49300818342,1,178.666237426968,0.0426492820716413,FALSE
442,442,188,2.48629950683195,2.73072280494506,"A442",3678.376,-4684.16,400,35,18,18,35,"Polyamide (naturally occurring)",0.942171426524939,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,2.00000013486992,0.0374422760069093,"circle_calibrated",-4747.06069306931,-4258.38209504951,-3640.6818224646,-4744.79357731106,"landmark_ransac","339",1714.37424308045,-2417.14646965967,676.244,44.203,21.241,21.241,45.747,"Cellulose Acetate Butyrate (CAB)",87.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3642.70670997552,-4743.35083138547,1,317.491960926934,0.00783106287029463,FALSE
443,443,157,10.7878791240936,11.4162734262553,"A443",-3697.2,4213.274,400,25,20,20,25,"Polyamide (naturally occurring)",0.931053829809302,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.143219644753259,"circle_calibrated",4150.37330693069,3117.1939049505,4626.18475742731,1996.81434213583,"landmark_ransac","58",9988.98439130389,4332.16610926798,1505.071,45.877,44.733,42.855,50.833,"Polyamide (PA)",89.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",4631.90343824792,2005.96174754218,1,131.533416580642,0.0820162617571757,FALSE
444,444,308,8.50403473807821,8.80036596657508,"A444",-1221.324,5336.968,400,28,21,21,28,"Polyamide",0.762426473851475,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.750000042146853,0.591135118513809,"circle_calibrated",5274.06730693069,641.317904950495,5644.98842696032,-296.711643518139,"landmark_ransac","440",10996.4730003043,2035.89577536387,793.235,37.669,28.31,28.31,37.888,"Polyacrylamide/acrylate",70.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",5639.39204724833,-290.308586361934,1,83.9181578061943,0.101337242861288,FALSE
445,445,253,8.95266516292851,9.20960333069554,"A445",3910.062,1018.082,400,25,20,20,25,"Polyamide (naturally occurring)",0.945613839833864,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.263363956595322,"circle_calibrated",955.181306930693,-4490.06809504951,1620.68820602988,-5000.89797032025,"landmark_ransac","536",6969.96296980347,-2670.3102739726,605.555,35.772,25.073,24.91,37.314,"Polyacrylamide/acrylate",81.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",1612.8820167475,-4996.5146356984,2,42.6606241982484,0.20985780989337,FALSE
446,446,104,10.715048374586,11.1239015122142,"A446",3324.23,2290.886,400,25,20,20,25,"Polyamide (naturally occurring)",0.938682943073671,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.263363956595322,"circle_calibrated",2227.98530693069,-3904.23609504951,2799.80977637655,-4469.61673202124,"landmark_ransac","132",8146.22744834585,-2144.46436750856,839.208,43.346,26.766,26.766,43.15,"Cellulose Acetate Butyrate (CAB)",91.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",2789.14649528988,-4470.66872923436,1,104.32107569301,0.102712211347567,FALSE
447,447,280,9.80103494366946,9.98913492047689,"A447",313.118,6176.352,400,25,20,20,25,"Polyamide (naturally occurring)",0.93357967119977,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,1.25,0.124527511741107,"circle_calibrated",6113.45130693069,-893.124095049505,6408.35540324379,-1719.20048875087,"landmark_ransac","225",11765.1494945787,616.80070901113,579.52,27.698,27.366,25.887,30.317,"Polyacrylamide/acrylate",77.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",6408.06854152273,-1709.40365271467,1,73.4087548257714,0.133513161569506,FALSE
448,448,529,236.357320952834,236.503642692921,"A448",-1658.696,-5411.562,400,31,18,18,31,"Polyamide (naturally occurring)",0.942708238486994,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.5675833419103,0.571428544228563,1.05088759624998,"circle_calibrated",-5474.46269306931,1078.6899049505,-4272.50824254863,186.637984596906,"landmark_ransac","188",993.34535823456,2294.80025551156,572.764,33.692,22.326,22.326,33.834,"Polyether sulphone (PES)",18.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4363.73559482141,-31.4041062142437,0,185.725522297608,1.27261626742981,TRUE
449,449,343,323.811750054452,323.991951984179,"A449",-71.5,5431.634,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.946482232450932,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8,0.674918475019266,"circle_calibrated",5368.73330693069,-508.506095049505,5723.84198255584,-1358.6842229405,"landmark_ransac","387",11249.0627370338,1244.25657775043,545.246,27.555,25.833,25.667,30.85,"Polyacrylamide/acrylate",61.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",5891.98178397783,-1081.94778397537,0,240.024121819722,1.34908003245466,TRUE
450,450,760,3.02117010114898,3.3703575378256,"A450",-1278.108,4573.296,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.961989736542924,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25,0.0387115921562515,"circle_calibrated",4510.39530693069,698.101904950495,4940.55103100155,-238.640957076552,"landmark_ransac","388",10296.684616047,2090.43219579409,740.836,38.157,27.603,26.416,40.563,"Polyether sulphone (PES)",2.56,"Comparstic Raman F2Ba Au IAEA 240930.csv",4939.60366299103,-235.772165931714,1,218.40789998429,0.0138326960763154,FALSE
451,451,373,10.7464977285395,11.0926787845583,"A451",-2298.504,1110.252,387.5,32,18,18,32,"Polyethylene terephthalate",0.832463154464022,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.555555538904949,0.0183005948961241,"circle_calibrated",1047.35130693069,1718.4979049505,1751.77390882822,728.835817296045,"landmark_ransac","307",7108.31325742119,3065.77302011986,884.851,39.068,29.652,29.652,40.759,"Polyacrylamide/acrylate",54.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",1751.23230436522,739.568658394056,1,175.468342339084,0.0612446529401437,FALSE
452,452,5,9.02614749624521,9.88688354379831,"A452",638.17,-4910.88,387.5,34,18,18,34,"Polyamide (naturally occurring)",0.938318886999982,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.87499997500999,0.267453185883862,"circle_calibrated",-4973.78069306931,-1218.1760950495,-3827.40895226788,-1937.04696553335,"landmark_ransac","454",1536.41329220288,383.155202536387,1996.93,105.231,29.38,29.38,99.314,"Polypropylene (PP)",96.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3820.66766085309,-1943.04915918942,1,199.792996297718,0.0451774970269482,FALSE
453,453,224,1.65153237226817,1.68948961187003,"A453",-1515.748,1137.292,387.5,25,21,21,25,"Polyamide (naturally occurring)",0.937355120751652,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.857142802093913,0.379454262125431,"circle_calibrated",1074.39130693069,935.741904950495,1770.93012669341,6.16291191621713,"landmark_ransac","169",7127.2574876759,2333.83685118793,401.891,23.537,22.389,22.389,23.755,"Polyamide (PA)",84.41,"Comparstic Raman F2Ba Au IAEA 240930.csv",1770.17653461993,7.63248946212616,1,241.106963244981,0.0068497912712297,FALSE
454,454,192,24.4329419157838,25.2132294815382,"A454",-2085.876,-349.934,387.5,31,18,18,31,"Cellulosic",0.634142637972076,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.75000008330003,1.0191388979354,"circle_calibrated",-412.834693069307,1505.8699049505,402.467415838745,543.405251328667,"landmark_ransac","462",5747.77308458301,2848.20140598245,2307.534,68.645,42.399,42.365,68.769,"Polyamide (PA)",87.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",390.692131527037,521.997044256646,1,145.994794400969,0.167354884234295,FALSE
455,455,703,8.89095827872075,9.21275299485263,"A455",4012.476,-3812.094,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.950447732997554,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25,0.706667173333847,"circle_calibrated",-3874.99469306931,-4592.48209504951,-2838.25362528253,-5059.62628360827,"landmark_ransac","566",2514.05038686255,-2740.92058674015,628.623,40.267,22.152,22.131,40.593,"Polytetrafluoroethylene (PTFE)",6.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2843.03056619342,-5067.12494846595,1,55.7741281806992,0.159410080780025,FALSE
456,456,585,8.23673979179377,8.43361835572134,"A456",-4448.184,-1404.494,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.93947347094742,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8,0.706667173333847,"circle_calibrated",-1467.39469306931,3868.1779049505,-553.368265614382,2731.59723130275,"landmark_ransac","257",4810.89478835014,5053.76906169735,564.855,30.545,26.827,25.455,32.091,"Polycarbonate (PC)",13.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-546.186164705833,2727.56469997155,1,79.2903312305059,0.10388075902784,FALSE
457,457,766,2.62166133293281,2.79533971458588,"A457",-1457.04,2387.71,387.5,30,15,15,30,"Polyamide (naturally occurring)",0.942416184904301,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.5,0.0652551054242325,"circle_calibrated",2324.80930693069,877.033904950495,2924.61280266415,-57.2910646189197,"landmark_ransac","206",8282.85553321315,2271.26348458904,543.763,36.939,20.38,20.38,36.969,"Polyethylene naphtalate (PEN)",2.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",2925.77458015718,-54.9408771367634,1,173.802661504271,0.0150841265044056,FALSE
458,458,101,4.11418439762419,4.53367004254497,"A458",-4603.716,2191.176,387.5,25,20,20,25,"Cellulosic",0.779644318284526,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.25,0.714467030004327,"circle_calibrated",2128.27530693069,4023.70990495049,2766.53600660346,2848.50210164559,"landmark_ransac","198",8126.13508292419,5171.45291630993,801.145,44.133,23.772,23.772,43.901,"Polyacrylamide/acrylate",91.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",2769.05412986822,2845.24855458413,1,251.899896047185,0.0163326164964099,FALSE
459,459,705,2.3399440979512,2.63843629456965,"A459",-4753.84,2723.474,387.5,25,20,20,25,"Polyamide",0.640189130212694,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8,0.379454262125431,"circle_calibrated",2660.57330693069,4173.83390495049,3258.95201325764,2983.11931937948,"landmark_ransac","94",8615.24066404576,5311.52540667808,699.972,31.835,30.038,28.73,35.581,"Polycarbonate (PC)",5.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",3258.15971098979,2985.32104495228,1,332.180719716177,0.00704418998173795,FALSE
460,460,247,7.84484898437463,8.22535480973631,"A460",3428.75,1746.082,387.5,25,20,20,25,"Polyamide (naturally occurring)",0.962608813336533,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,0.8,0.0564111692556521,"circle_calibrated",1683.18130693069,-4008.7560950495,2296.18890120901,-4562.0494284472,"landmark_ransac","209",7645.64051555476,-2234.01891053082,825.037,39.611,31,31,41.441,"Polyacrylamide/acrylate",81.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",2288.55956249879,-4560.22327225662,1,76.7290155294891,0.102240970123742,FALSE
461,461,336,8.87082985435411,9.55342653437705,"A461",-2941.146,4925.7,387.5,28,18,18,28,"Cellulosic",0.961826261035205,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.59999994605203,0.559386420199229,"circle_calibrated",4862.79930693069,2361.1399049505,5278.14026961508,1293.70733281904,"landmark_ransac","700",10626.7734765458,3622.61857609161,1298.935,72.907,34.444,34.113,74.409,"Polyamide (PA)",63.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",5269.69252348983,1296.41421436581,1,168.691255502476,0.0525861866872162,FALSE
462,462,208,4.87486597700754,5.14817924929063,"A462",-3332.16,889.954,387.5,28,18,18,28,"Polyamide (naturally occurring)",0.938423131884679,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",22.2121661164524,1.5999998381561,0.27908445504507,"circle_calibrated",827.053306930693,2752.15390495049,1556.1028620531,1684.5181158729,"landmark_ransac","384",6917.14875212368,4013.55860043878,696.347,35.018,27.555,27.278,36.456,"Cellulose Acetate Butyrate (CAB)",86.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",1560.06779906771,1687.35423871298,1,144.998798388559,0.0336200439671519,FALSE
463,463,658,8.60967906847272,9.03179693442705,"A463",4129.97,1090.258,375,30,19,19,30,"Polyamide (naturally occurring)",0.94281751937392,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1.56250014975772,0.0324652826012413,"circle_calibrated",1027.35730693069,-4709.9760950495,1685.67578872842,-5204.40480812386,"landmark_ransac","666",7034.83260673626,-2881.56714469178,1056.054,39.52,34.828,34.741,39.611,"Polycarbonate (PC)",9.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",1677.75165368029,-5207.77150641758,1,186.301061993081,0.0462137948993145,FALSE
464,464,121,9.59604683310286,10.1670910440404,"A464",-4122.508,4145.31,375,20,20,20,20,"Polyamide (naturally occurring)",0.929651488658099,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,1,0.374179021537222,"circle_calibrated",4082.40930693069,3542.50190495049,4566.60709009165,2389.87120145732,"landmark_ransac","517",9928.70729503891,4724.25426878211,971.194,45.716,37.492,36.88,48.796,"Polyacrylamide/acrylate",90.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",4571.62634198294,2398.04990705631,1,175.928403776797,0.0545451821712515,FALSE
465,465,689,7.33800617348451,7.57285555626817,"A465",2309.84,3366.662,375,34,16,16,34,"Polycarbonate",0.685081002986391,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.466666695099744,0.208726749105841,"circle_calibrated",3303.76130693069,-2889.84609504951,3800.25355540878,-3541.32238725308,"landmark_ransac","134",9153.71605734628,-1208.73420644264,632.249,41.458,23.065,23.065,41.907,"Polyvinyl Chloride (PVC)",7.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",3796.63510429031,-3534.93856816844,1,178.786059698855,0.0410435029769354,FALSE
466,466,564,11.6899164370503,11.8339524606212,"A466",-6060.678,678.6,375,38,18,18,38,"Polyamide (naturally occurring)",0.928741166817533,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",21.8509686118416,0.483870969787773,0.603424623972237,"circle_calibrated",615.699306930693,5480.6719049505,1381.24828646281,4204.46731446664,"landmark_ransac","222",6746.6506798313,6538.88190014983,466.648,45.733,15.925,15.925,45.185,"Polyacrylamide/acrylate",15.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",1389.56972677533,4212.67753842403,1,280.952393429353,0.0416081753010225,FALSE
