"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
174,195,298,15.058470154975,15.6926568364783,"MP_-1",6325,9975,3125,80.9,49.2,55,80.9,"Protein",0.831,"Comparstic Spotlight F2Ba Au 240926.csv",-348,4980,111.411838642554,-5388.10794252818,"752",5472.794712098,-3047.47267631635,854.368,38.639,31.936,31.936,39.023,"Polyacrylamide/acrylate",73.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",115.713759042027,-5373.67703804215,1,209.893534361581,0.0717433731380877,FALSE
175,196,206,18.7693850577843,19.1421576317237,"MP_-1",6450,1900,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-223,-3095,587.496750797011,2656.92472677532,"305",5929.75250854491,4994.64010059932,1065.612,41.078,34.709,34.709,41.334,"Polyacrylamide/acrylate",86.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",572.671555488937,2668.43573887352,1,149.419766144818,0.125615141437131,FALSE
176,197,497,7.46714264658831,7.73880967314039,"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-198,-820,393.443635294842,394.845400407043,"593",5757.5322335021,2723.62874036815,2787.364,77.359,50.34,50.34,77.97,"Polyamide (PA)",22.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",400.451280446127,397.424378642346,1,127.181411010575,0.0587125318649551,FALSE
177,198,231,70.3142182760166,70.5086624328482,"MP_-1",6500,8325,11250,183.1,78.2,117.5,183.1,"Cellulose",0.85,"Comparstic Spotlight F2Ba Au 240926.csv",-173,3330,59.9608453390782,-3733.11721334667,"248",5361.99966848712,-1363.15838639769,6327.099,181.286,63.243,63.243,180.995,"Polyamide (PA)",83.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",4.91871543114758,-3689.36274812349,0,153.937645961678,0.456770777783111,FALSE
178,199,192,26.1270825590526,26.4601740361131,"MP_-1",6475,4025,4375,104.1,53.5,75,104.1,"Cellulose",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",-198,-970,404.59800925113,544.116063397877,"462",5747.77308458301,2848.20140598245,2307.534,68.645,42.399,42.365,68.769,"Polyamide (PA)",87.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",390.692131527037,521.997044256646,1,146.750283598357,0.178037697225582,FALSE
179,200,411,14.1280480660966,14.1929358965688,"MP_11",6700,4825,114375,445.8,326.7,397.5,445.8,"PET",0.866,"Comparstic Spotlight F2Ba Au 240926.csv",27,-170,121.202020331344,-235.262578285476,"190",5464.75776592933,2095.0247364619,129529.061,431.017,378.117,378.027,462.6,"Polyethylene terephtalate (PET)",41.55,"Comparstic Raman F2Ba Au IAEA 240930.csv",107.676812873357,-231.179625263904,1,296.612795112862,0.0476312832719197,FALSE
180,201,472,5.55145268835031,6.02081778320693,"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-148,4080,-20.6894682741658,-4477.61146597479,"135",5341.90730306546,-2150.7791109268,1090.493,38.756,35.432,35.429,40.846,"Polycarbonate (PC)",26.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",-15.1736499905128,-4476.9834726526,1,96.839148243747,0.0573265336284985,FALSE
181,202,316,7.92140337213795,8.49274519930001,"MP_-1",6525,5075,2500,75,42.4,30,75,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",-148,80,276.760503893505,-497.060452885869,"608",5630.08922997043,1836.12025631421,753.03,39.773,31.985,31.985,40.934,"Cellulose Acetate Butyrate (CAB)",69.14,"Comparstic Raman F2Ba Au IAEA 240930.csv",273.008276914457,-490.084105411594,1,255.644959722135,0.0309859556032235,FALSE
182,203,572,28.2359872703263,29.2115617220152,"MP_-1",6550,11375,3750,115.1,41.5,72.5,115.1,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-123,6380,-216.601646102382,-6764.56923617487,"672",5162.79821702094,-4455.66045858305,645.101,31.574,28.703,28.703,31.662,"Polyphenylene sulphide (PPS)",15.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-194.282736035033,-6781.86482030885,2,40.8947167296786,0.690455626749325,FALSE
183,204,293,17.2339476947015,17.3580626177884,"MP_-1",6550,5825,1250,50,31.8,30,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-123,830,196.110190280261,-1241.55470551399,"573",5539.38655178121,1074.33257304152,942.029,43.055,37.888,35.204,51.959,"Cellulose Acetate Butyrate (CAB)",75.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",182.305598725237,-1251.87178868428,1,295.115300489575,0.0583973371292903,FALSE
184,205,223,20.4672970847799,20.8040595204105,"MP_-1",6650,11225,1875,60.4,39.6,30,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",-23,6230,-304.961047473318,-6607.86232387985,"600",5039.37368657359,-4265.64408845248,827.015,43.571,27.627,27.627,45.058,"Polyacrylamide/acrylate",84.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",-317.707266482383,-6591.84845017828,1,139.40470602986,0.146819269360934,FALSE
185,206,769,17.9824220605394,18.4432445309504,"MP_-1",6700,4450,2500,60.4,52.7,50,60.4,"Protein",0.7,"Comparstic Spotlight F2Ba Au 240926.csv",27,-545,149.087955222063,137.914079191611,"65",5508.96096985698,2446.35409754923,810.867,38.719,29.498,29.173,41.81,"Polyethylene terephtalate (PET)",1.89,"Comparstic Raman F2Ba Au IAEA 240930.csv",151.880016801008,120.149735823426,1,85.3948036524859,0.210579816234707,FALSE
186,207,130,9.33306513654799,9.79241279763642,"MP_-1",6750,6925,10625,152.5,88.7,100,152.5,"Protein",0.971,"Comparstic Spotlight F2Ba Au 240926.csv",77,1930,-84.7161027202947,-2321.33373550506,"784",5281.63020680048,5.99280019263733,4324.237,82.639,77.563,77.483,91.996,"Cellulose Acetate Butyrate (CAB)",90.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-75.450746255493,-2320.21156153317,1,73.5400069677874,0.126911398589289,FALSE
187,208,295,8.03692341145937,8.6106686860002,"MP_-1",6700,11100,1875,60.4,39.6,30,60.4,"Protein",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",27,6105,-345.422623506689,-6479.75198006872,"545",5010.09623981632,-4145.66396350599,463.517,36.279,22.565,22.565,36.713,"Cellulose Acetate Butyrate (CAB)",73.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-346.984713239653,-6471.86832523179,1,115.471899724603,0.0696006857999845,FALSE
188,209,352,7.87310491113285,8.24910924332467,"MP_-1",6725,4375,1875,60.4,39.6,30,60.4,"Protein",0.883,"Comparstic Spotlight F2Ba Au 240926.csv",52,-620,129.786698368401,214.408473013076,"759",5480.83165826666,2545.66778949058,815.316,38.866,31.347,29.203,42.216,"Polyacrylamide/acrylate",59.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",123.750705210688,219.463427764776,1,96.8133475092767,0.0813225150631058,FALSE
189,210,722,27.1784352745923,27.5083585815142,"MP_-1",6825,4050,3125,80.9,49.2,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",152,-945,54.4407332798013,545.264492130743,"470",5416.53608891734,2844.75700048159,1439.655,59.392,35.525,35.525,58.791,"Polytetrafluoroethylene (PTFE)",4.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",59.4551358613671,518.552638755786,1,75.0123007163314,0.362319713101068,FALSE
190,212,140,24.2875679398613,24.5322151942643,"MP_-1",6850,5950,2500,60.4,52.7,50,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",177,955,-111.726447331648,-1343.63817676045,"665",5269.57478754748,980.759556934931,1305.527,53.993,33.802,33.802,56.224,"Cellulose Acetate Butyrate (CAB)",90.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",-87.5061655084928,-1345.44480479087,2,49.6730710312578,0.488948386633431,FALSE
191,213,204,22.2859663324128,22.4937876211876,"MP_-1",6875,1075,4375,80.9,68.9,75,80.9,"Cellulose",0.885,"Comparstic Spotlight F2Ba Au 240926.csv",202,-3920,225.912262415895,3509.51743276772,"578",5561.77518753678,5842.53792139341,2588.314,74.965,45.955,45.642,75.097,"Polyamide (PA)",86.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",204.694234480808,3516.33355966761,1,128.952493047577,0.172823074651146,FALSE
192,214,348,8.60946109347752,9.07963564145627,"MP_-1",6850,7100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",177,2105,-197.243314329853,-2488.04659302351,"161",5153.61313568532,-155.894258347603,652.681,37.023,26.055,26.053,37.033,"Polyacrylamide/acrylate",60.15,"Comparstic Raman F2Ba Au IAEA 240930.csv",-203.467817370652,-2482.09862007341,1,144.415957188716,0.0596157187964145,FALSE
193,215,614,6.59072673906752,7.2923529599953,"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",177,5805,-472.384538584949,-6170.05628013077,"389",4888.96797970288,-3848.87102284889,443.744,29.046,26.686,23.346,33.375,"Polyphenylene sulphide (PPS)",11.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-468.112973353092,-6175.07538457469,1,281.653980022363,0.0234000838139913,FALSE
194,216,452,15.1481940514004,15.4162230460213,"MP_-1",6950,4175,1875,60.4,39.6,30,60.4,"Cellulose",0.711,"Comparstic Spotlight F2Ba Au 240926.csv",277,-820,-79.2467975094672,430.167584601954,"563",5262.68597654577,2756.35059262628,1109.772,43.243,34.794,34.794,44.422,"Polyamide (PA)",30.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-94.3949765102025,430.146230900476,1,164.469280166794,0.0921034860494201,FALSE
195,217,123,10.9248943751456,11.6186964340625,"MP_-1",7000,3500,3125,80.9,49.2,50,80.9,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",327,-1495,-78.8090023697843,1105.60369271281,"38",5289.09308538567,3430.30593562714,802.463,33.579,31.369,31.365,35.036,"Cellulose Acetate Butyrate (CAB)",90.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-67.9878676703029,1104.10157390134,1,184.751794770595,0.0591328186484518,FALSE
196,218,240,23.8782903486698,24.4574323206042,"MP_-1",6950,6450,2500,60.4,52.7,50,60.4,"Protein",0.681,"Comparstic Spotlight F2Ba Au 240926.csv",277,1455,-248.42146917983,-1833.77080409237,"366",5088.16943116906,480.172624143835,606.873,31,26.981,26.157,36.128,"Cellulose Acetate Butyrate (CAB)",82.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",-268.911521886913,-1846.03173758197,1,221.180935356036,0.107958176007497,FALSE
197,219,113,8.0950243333653,8.47835672087887,"MP_-1",7000,1525,3750,80.9,59,75,80.9,"Protein",0.838,"Comparstic Spotlight F2Ba Au 240926.csv",327,-3470,68.0569213880031,3071.00075542546,"44",5421.12862958515,5390.1726656143,1487.605,60.13,36.538,36.538,60.077,"Cellulose Acetate Butyrate (CAB)",91.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",64.0476765291769,3063.9683038885,1,337.162889022545,0.0240092388484191,FALSE
198,221,338,16.570223989289,16.855373115408,"MP_-1",7050,2650,1875,60.4,39.6,50,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",377,-2345,-65.3577709477658,1955.1889076463,"144",5299.42630188823,4266.72240475171,917.148,48.008,29.924,29.924,48.522,"Cellulose Acetate (CA)",62.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",-57.6546511677425,1940.51804302591,1,243.290606069514,0.0681087702356847,FALSE
199,222,137,5.24749228364756,5.55378164910682,"MP_12",7075,7800,3125,80.9,49.2,55,80.9,"PET",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",402,2805,-473.203053945448,-3167.91145937964,"664",4888.3939121194,-839.034682684075,5769.495,118.892,73.901,73.284,120.763,"Polyethylene terephtalate (PET)",90.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",-468.687040936573,-3165.23904440988,1,428.215809313722,0.0122543170278029,FALSE
200,223,726,21.7943103024404,22.2321306788734,"MP_-1",7100,8250,1250,50,31.8,25,50,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",427,3255,-531.544619646116,-3613.8643860261,"180",4831.56122135527,-1266.71503237372,438.801,32.037,24.266,24.111,34.915,"Polyethylene naphtalate (PEN)",4.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-525.519731700702,-3592.91939409952,1,453.007474928942,0.048110266405337,FALSE
201,224,509,17.6072300893809,18.0105705324861,"MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",452,5805,-746.047420734812,-6149.60659454424,"372",4603.08232313181,-3839.11187392979,731.609,42.617,23.363,23.363,42.617,"Polyacrylamide/acrylate",20.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-753.998629924163,-6165.31623565559,1,279.098936413232,0.0630859806047836,FALSE
202,225,665,4.94133516769427,5.3596929593528,"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",477,-1395,-235.515914664811,1017.24429134187,"112",5116.87281034286,3341.89952777183,730.291,36.652,32.208,30.122,41.847,"Polytetrafluoroethylene (PTFE)",8.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-240.208142713112,1015.69516604603,1,188.70568105759,0.0261854075616634,FALSE
203,226,362,14.3595326218982,14.8195905973816,"MP_-1",7175,10025,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",502,5030,-738.173376290937,-5374.65671110616,"751",4604.80452588224,-3045.75047356592,648.561,34.659,23.619,23.619,38.157,"Polyacrylamide/acrylate",57.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",-752.276427173732,-5371.95483529172,1,82.7018463065528,0.173630133584581,FALSE
204,227,372,7.1986261262529,7.79869800273252,"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",677,6555,-1025.7252850025,-6879.22834856398,"709",4324.65954514594,-4550.38160985659,619.89,32.334,25.219,25.064,34.145,"Polyacrylamide/acrylate",54.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1032.42140791003,-6876.58597158239,1,340.673444430813,0.0211305760514447,FALSE
205,228,246,1.74589985406061,1.89794215628148,"MP_-1",7375,6775,625,31.8,25,25,31.8,"Cellulose",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",702,1780,-695.522824559151,-2125.58651436303,"642",4659.91501389594,200.027643407534,868.703,37.314,29.852,29.852,37.76,"Polyamide (PA)",81.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-697.165939160032,-2126.17671831827,1,297.871234023196,0.00586125699511036,FALSE
206,229,397,16.329736439962,16.6206561678248,"MP_-1",7400,1550,3125,80.9,49.2,75,80.9,"Cellulose",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",727,-3445,-331.857242246937,3075.86730881042,"47",5021.57759148584,5386.15419252997,1810.897,55.685,42.481,41.9,56.639,"Polyacrylamide/acrylate",46.45,"Comparstic Raman F2Ba Au IAEA 240930.csv",-335.503361570133,3059.94983080417,2,48.7905510725666,0.33469055136669,FALSE
207,230,153,3.01907979370888,3.60894544014497,"MP_-1",7450,4350,3125,80.9,49.2,75,80.9,"Protein",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",777,-645,-589.829110427918,293.199724300272,"701",4770.13598992334,2620.29657534247,822.731,42.763,30.511,30.283,45.185,"Polyacrylamide/acrylate",89.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-586.944963132632,294.092213616666,1,105.363813962356,0.0286538582856114,FALSE
208,231,228,14.614544616459,15.023022057013,"MP_-1",7475,5850,1875,60.4,39.6,50,60.4,"Protein",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",802,855,-726.2512938226,-1197.64784328203,"537",4630.63756713866,1113.94323630137,717.109,38.674,25.727,24.505,40.664,"Cellulose Acetate Butyrate (CAB)",83.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",-726.443385917312,-1212.26112542443,1,89.4709438088799,0.163344030970293,FALSE
209,232,39,5.58557542084791,6.05065002429228,"MP_-1",7525,10675,4375,80.9,68.9,55,80.9,"Protein",0.815,"Comparstic Spotlight F2Ba Au 240926.csv",852,5680,-1134.80721041346,-5995.46937816844,"272",4224.19771803764,-3664.02126096961,1391.87,58.361,33.689,33.689,60.077,"Cellulose Acetate Butyrate (CAB)",93.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1132.88323501833,-5990.22562269541,1,141.297049438638,0.0395307293608675,FALSE
210,233,269,16.1258212641158,16.5237234965211,"MP_-1",7550,650,3125,80.9,49.2,50,80.9,"Protein",0.827,"Comparstic Spotlight F2Ba Au 240926.csv",877,-4345,-414.201661500046,3982.64566071172,"323",4959.00422488695,6308.68079917594,1477.883,47.384,44.272,42.935,51.012,"Polyacrylamide/acrylate",79.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",-398.076728169022,3982.47643745014,1,149.730380620512,0.107699060119177,FALSE
211,234,31,10.9505226115463,11.1869416405976,"MP_-1",7550,2525,4375,80.9,68.9,55,80.9,"Protein",0.895,"Comparstic Spotlight F2Ba Au 240926.csv",877,-2470,-553.631335953641,2116.76237332628,"718",4814.33919385099,4441.8130177119,2405.412,70.344,49.292,49.292,70.981,"Cellulose Acetate Butyrate (CAB)",93.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-542.741759204982,2115.6086559861,1,178.069193240899,0.0614958848986977,FALSE
212,235,14,20.4813171180867,20.8619202030091,"MP_-1",7550,4275,3750,80.9,59,50,80.9,"Protein",0.732,"Comparstic Spotlight F2Ba Au 240926.csv",877,-720,-683.765698776997,375.271305099881,"611",4684.02585240193,2684.01807710831,1473.269,63.629,33.694,33.694,63.441,"Polyamide (PA)",94.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-673.055100654043,357.813715382506,1,126.349909951516,0.162099974000346,FALSE
213,236,579,11.3602625966865,11.8730440221578,"MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",877,5505,-1146.67221796293,-5819.46120901975,"195",4221.32738012026,-3496.39352659461,631.425,42.187,34.489,34.489,44.203,"Polyvinyl Chloride (PVC)",14.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1135.75357293571,-5822.59788832041,1,171.320229478712,0.0663101061167918,FALSE
214,237,365,8.21405593971852,8.54413207315671,"MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",877,2030,-888.262554642271,-2361.35751639875,"34",4460.71356242976,-36.4882009845887,1234.673,51.115,32.086,32.086,52.24,"Polyacrylamide/acrylate",56.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",-896.367390626213,-2362.69256271039,1,303.031226500734,0.0271063019959054,FALSE
215,238,162,10.1707046499198,10.7662774495553,"MP_-1",7575,4775,1875,60.4,39.6,30,60.4,"Protein",0.663,"Comparstic Spotlight F2Ba Au 240926.csv",902,-220,-745.825389129762,-120.438509210186,"260",4601.36012038139,2208.11605040668,479.006,35.121,18.955,18.916,34.444,"Polyamide (PA)",89.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-755.720832674583,-118.088311319123,1,142.027608709228,0.0716107575305463,FALSE
216,239,379,32.2616358565253,32.7440814656489,"MP_-1",7550,9400,2500,60.4,52.7,50,60.4,"Protein",0.783,"Comparstic Spotlight F2Ba Au 240926.csv",877,4405,-1064.87347561683,-4724.8096804203,"325",4261.51211096358,-2408.53545590753,834.265,33.766,33.584,32.722,37.76,"Polyacrylamide/acrylate",53.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1095.56884209239,-4734.73981763333,1,123.31292217748,0.261624128978893,FALSE
217,240,693,25.2689959813698,25.7358282993778,"MP_-1",7600,4650,2500,60.4,52.7,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",927,-345,-761.408521331328,5.81277227489062,"162",4572.65674120759,2342.44786494007,776.758,42.555,29.54,29.54,43.901,"Polyphenylene sulphide (PPS)",7.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-784.424211848383,16.2435032142662,1,124.031561781778,0.203730370063616,FALSE
218,241,143,13.4867665392833,13.8119235427615,"MP_-1",7600,6450,1250,50,31.8,30,50,"Protein",0.699,"Comparstic Spotlight F2Ba Au 240926.csv",927,1455,-895.26100880678,-1785.43518361512,"291",4450.38034592719,547.912598994007,593.856,35.246,21.609,21.609,36.033,"Cellulose Acetate Butyrate (CAB)",90.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-906.700607128782,-1778.2917627318,1,319.972856653413,0.0421497206992526,FALSE
219,242,96,4.29718401730706,4.79904555958245,"MP_-1",7725,5200,4375,95.7,58.2,75,95.7,"Protein",0.875,"Comparstic Spotlight F2Ba Au 240926.csv",1052,205,-926.700111663411,-532.217680394596,"627",4429.71391292205,1798.23179580479,1418.234,56.172,40.244,40.237,58.278,"Cellulose Acetate Butyrate (CAB)",91.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-927.367040133922,-527.972565921014,1,397.188665527432,0.0108189996096711,FALSE
220,243,87,27.4021121922725,27.723906846945,"MP_-1",7825,450,10625,150,90.2,100,150,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",1152,-4545,-672.992045041525,4202.12289695269,"216",4703.54415024012,6509.03038580908,4894.859,113.922,63.7,63.7,114.022,"Cellulose Acetate Butyrate (CAB)",91.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",-653.536802815853,4182.82602408328,1,351.88492241515,0.0778723680577136,FALSE
221,244,488,5.76000428398493,6.11862141422683,"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1102,-3645,-690.16140111564,3302.78079435559,"708",4661.63721664637,5626.68851000642,1127.897,55.305,35.88,35.88,54.94,"Polycarbonate (PC)",23.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-695.443736409603,3300.48414828062,1,106.285018984681,0.0541939432199295,FALSE
222,245,571,20.5229238648719,20.7894257222172,"MP_-1",7800,9350,1250,50,31.8,25,50,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",1127,4355,-1309.93978928279,-4656.46216949621,"256",4038.77388857488,-2311.51803430008,657.624,40.374,23.023,23.023,40.464,"Polyphenylene sulphide (PPS)",15.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1318.30706448109,-4637.72239602588,1,222.771084043823,0.0921256183357919,FALSE
223,246,304,16.3130301985525,16.61884599872,"MP_13",7850,4750,5000,95.7,66.5,75,95.7,"PET",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",1177,-245,-1017.62920895358,-75.1103797918529,"201",4332.69649131461,2236.245361997,9582.43,120.396,107.152,102.984,128.642,"Polyethylene terephtalate (PET)",71.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1024.38446174136,-89.9589997288035,1,177.24506415074,0.0920365837927023,FALSE
224,247,779,30.2804090163932,31.235580012973,"MP_-1",7875,7225,4375,128.1,43.5,75,128.1,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",1202,2230,-1226.55482306413,-2536.21725681458,"172",4119.717417845,-181.727299604024,617.583,41.891,21.429,21.421,42.048,"Polytetrafluoroethylene (PTFE)",1.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1237.36353521097,-2507.93166132983,2,43.0370761606304,0.703588898636503,TRUE
225,248,771,13.1343139083478,13.3856919421654,"MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv",1227,-645,-1037.64109940042,326.662846169135,"644",4328.67801823027,2662.20350893622,1772.834,66.434,46.164,45.955,75.203,"Polycarbonate (PC)",1.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1028.4029348257,335.999147210416,1,71.6326011263946,0.183356651884978,FALSE
226,249,80,13.0183151657434,13.2891400263066,"MP_14",7900,3025,3750,80.9,59,75,80.9,"PET",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",1227,-1970,-939.110796119881,1645.22036925484,"402",4406.17714199954,3965.91099101027,6816.157,104.475,86.384,86.384,105.541,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-950.903811056432,1639.70662928447,1,198.117085069529,0.065710209501491,FALSE
227,250,636,18.9194236835868,18.9909733468142,"MP_-1",7950,4875,4375,104.1,53.5,82.5,104.1,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1277,-120,-1126.43829591104,-192.06634964669,"326",4213.29043395159,2126.59845355308,4155.012,119.728,54.118,54.118,120.554,"Polyether sulphone (PES)",9.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1143.79051910438,-199.605908172724,1,144.363762682973,0.131053827719456,FALSE
228,251,292,6.51362240864784,6.90314710852811,"MP_-1",7900,7500,1875,60.4,39.6,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",1227,2505,-1271.88295248246,-2808.02107663839,"435",4078.9586194182,-483.686848512414,736.058,42.59,24.328,24.305,43.84,"Cellulose Acetate Butyrate (CAB)",75.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1278.12233363777,-2809.89121023822,1,156.062939722268,0.0417371505383635,FALSE
229,253,136,31.2569383541997,31.3300546409222,"MP_15",8175,5300,119375,672.4,226,297.5,672.4,"PET",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",1502,305,-1381.94834994011,-598.268333852957,"506",3980.7930626438,1697.19590111301,136970.052,656.575,292.589,292.589,656.253,"Polyethylene terephtalate (PET)",90.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1376.28789041217,-629.008460612794,1,191.524709126649,0.163200552538265,FALSE
230,254,19,3.0184923020236,3.5543292474042,"MP_-1",7950,3550,2500,75,42.4,55,75,"Protein",0.763,"Comparstic Spotlight F2Ba Au 240926.csv",1277,-1445,-1027.9079926305,1126.49117343902,"23",4326.38174789637,3451.54643621575,879.414,37.036,30.185,29.633,39.578,"Cellulose Acetate Butyrate (CAB)",93.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1030.6992051596,1125.34207448995,1,218.443303824119,0.0138181956103995,FALSE
231,255,391,9.46655434642056,9.96700089035097,"MP_-1",8000,7700,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",1327,2705,-1386.26922641807,-2999.61237798865,"564",3971.03391372471,-663.944069723887,689.756,47.59,24.749,24.749,47.238,"Polyvinyl Chloride (PVC)",49.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1386.04703933126,-2990.14843144969,1,218.380108779666,0.0433489771541959,FALSE
