Particle Name;Material;HQI;RamanSignal;FluorescenceSignal;Area [µm²];Aspect Ratio;CE Diameter [µm];Circularity;Convex Area [µm²];Convex Perimeter [µm];Convexity;Feret Max [µm];Feret Min [µm];Focus Z Position [µm];Length [µm];Num Pixels;Perimeter [µm];SE Volume [µm³];Solidity;Width [µm];Visual Center Point X [µm];Visual Center Point Y [µm];Visual Center Point Z [µm]
415;Polyacrylamide/acrylate    ;72.76;2.33850895367743;168.551775034887;500.427;0.523;25.242;0.755;567.986;94.381;0.898;37.483;18.673;18.250;35.722;1518.500;105.075;8421.221;0.881;18.673;-126.660497127167;6160.57136263913;-13.2399997711182
651;Polyacrylamide/acrylate   ;72.75;0.0279027207607239;71.4457730658892;429.408;0.511;23.382;0.701;497.626;91.133;0.870;36.939;19.115;-0.180;37.432;1303.000;104.773;6693.750;0.863;19.115;7589.95595995758;-804.016560092037;-13.2399997711182
542;Polyacrylamide/acrylate;72.48;32.5713777516547;2041.39863835966;1373.415;0.847;41.817;0.770;1499.469;141.430;0.829;51.666;39.085;9.030;47.303;4167.500;170.567;38288.318;0.916;40.070;2492.80988627394;-2684.08789597603;-13.2399997711182
73;Polyacrylamide/acrylate   ;72.10;2.36819253466404;257.622468922797;319.502;0.709;20.169;0.321;585.782;92.438;0.468;35.018;22.732;18.250;32.068;969.500;197.647;4296.102;0.545;22.732;9797.81988600638;3390.69527236729;-13.2399997711182
201;Polyethylene terephtalate (PET)   ;71.58;20.6092558750838;1023.87909843711;9582.430;0.890;110.457;0.629;10072.641;361.130;0.654;128.642;102.984;45.900;120.396;29077.000;551.861;705630.373;0.951;107.152;4332.69649131461;2236.245361997;-13.2399997711182
594;Polyamide (PA)    ;71.19;6.39036015978448;420.387999342849;807.077;0.579;32.056;0.859;838.055;109.928;0.937;42.725;24.389;9.030;42.334;2449.000;117.287;17247.893;0.963;24.514;2174.20237744475;-1767.87603274829;-13.2399997711182
500;Polyamide (PA)    ;71.04;8.11887492571056;390.589222762284;484.114;0.984;24.827;0.902;502.075;80.505;0.931;26.187;24.634;18.250;25.573;1469.000;86.518;8012.823;0.964;25.167;10187.0377076031;3866.02323148545;-13.2399997711182
559;Polyacrylamide/acrylate;70.93;0.331620489943763;204.855964435649;332.520;0.931;20.576;0.852;353.117;71.459;0.941;23.758;20.361;9.030;23.122;1009.000;75.906;4561.310;0.942;21.518;2198.88728353422;-2709.92093723245;-13.2399997711182
440;Polyacrylamide/acrylate   ;70.24;0;78.1998349923551;793.235;0.752;31.780;0.876;835.583;106.735;0.937;37.888;28.310;-0.180;37.669;2407.000;113.958;16806.102;0.949;28.310;10996.4730003043;2035.89577536387;-13.2399997711182
512;Polyacrylamide/acrylate   ;70.21;3.10557187977809;218.524404244512;535.030;0.883;26.100;0.726;613.134;92.521;0.820;30.850;26.101;9.030;29.570;1623.500;112.868;9309.606;0.873;26.101;6481.43145626537;-596.204094873716;-13.2399997711182
118;Polyacrylamide/acrylate   ;70.17;2.28139207446224;258.904896385868;410.953;0.617;22.874;0.835;441.767;80.575;0.936;32.003;18.962;18.250;30.732;1247.000;86.043;6266.897;0.930;18.962;9996.44726988908;1511.19800406678;-13.2399997711182
769;Polyacrylamide/acrylate;70.17;0;59.0317089295579;554.309;0.721;26.566;0.708;607.202;90.683;0.769;32.880;23.762;-0.180;32.942;1682.000;117.960;9817.295;0.913;23.762;10563.0519747799;898.093824914384;-13.2399997711182
78;Polyacrylamide/acrylate;70.03;2.90228856472803;262.019713455487;586.935;0.818;27.337;0.831;633.896;94.489;0.914;34.098;24.783;-0.180;31.574;1781.000;103.346;10696.674;0.926;25.833;8469.42749784285;-3262.17395253639;-13.2399997711182
427;Polyacrylamide/acrylate    ;69.80;0.0201651442786005;26.299790594597;495.154;0.557;25.109;0.612;638.345;105.206;0.816;40.795;22.762;-0.180;40.877;1502.500;128.908;8288.474;0.776;22.762;7035.40667431974;4849.97506956336;-13.2399997711182
93;Polyacrylamide/acrylate    ;69.78;1.23790023026454;152.617024766856;411.283;0.761;22.884;0.887;427.761;76.638;0.945;27.555;20.142;-9.400;26.470;1248.000;81.056;6274.437;0.961;20.142;4440.6211970081;-3288.00699379281;-13.2399997711182
696;Polyacrylamide/acrylate;69.48;0.0168540484144605;57.8983503858142;351.634;0.802;21.159;0.819;381.623;74.546;0.918;26.430;20.018;9.030;25.043;1067.000;81.171;4960.204;0.921;20.095;4972.2077793069;4499.79384364298;-13.2399997711182
608;Cellulose Acetate Butyrate (CAB)   ;69.14;0.0945055350541429;72.0115970069537;753.030;0.804;30.964;0.508;951.092;115.009;0.601;40.934;31.985;-9.400;39.773;2285.000;191.373;15544.694;0.792;31.985;5630.08922997043;1836.12025631421;-13.2399997711182
308;Polyacrylamide/acrylate;69.09;1.18139824343111;107.517152310696;592.208;0.370;27.459;0.683;715.955;113.550;0.898;48.222;18.032;9.030;48.688;1797.000;126.390;10841.141;0.827;18.032;5457.29488734414;4062.92841261772;-13.2399997711182
116;Polyacrylamide/acrylate   ;68.88;1.84753258426451;154.964314478652;484.609;0.979;24.840;0.786;530.417;85.415;0.860;29.781;24.366;9.030;26.981;1470.500;99.287;8025.099;0.914;26.407;6476.26484801409;-1187.49370585402;-13.2399997711182
399;Polyacrylamide/acrylate   ;68.57;1.88643991915214;125.658409261831;694.205;0.808;29.730;0.849;737.870;102.738;0.934;36.199;28.173;18.250;34.886;2106.500;109.980;13759.260;0.941;28.173;11662.96546472;2080.673046875;-13.2399997711182
249;Polyacrylamide/acrylate    ;68.36;0.0703157317542518;45.6500392228605;349.162;0.495;21.085;0.668;422.323;85.844;0.866;36.533;16.929;9.030;34.603;1059.500;99.090;4907.997;0.827;17.133;4678.28517656717;4131.24245505137;-13.2399997711182
585;Cellulose Acetate Butyrate (CAB)   ;68.28;0;28.2643481298043;705.409;0.600;29.969;0.864;738.035;103.083;0.945;40.656;24.111;36.680;40.185;2140.500;109.029;14093.723;0.956;24.111;3835.55396402437;1859.08295965325;-13.2399997711182
458;Polyacrylamide/acrylate    ;68.25;4.02253739507844;405.903629047302;789.775;0.548;31.711;0.774;885.346;115.141;0.895;44.671;24.539;9.030;44.762;2396.500;128.711;16696.253;0.892;24.539;1838.94690869475;2016.37747752569;-13.2399997711182
304;Polyurethane (PU)   ;68.20;0.102263258864988;66.2679633787426;413.590;0.581;22.948;0.697;510.808;87.395;0.845;32.722;19.022;9.030;32.723;1255.000;103.428;6327.300;0.810;19.022;979.567736231136;3074.95810145548;-13.2399997711182
86;Polyethylene terephtalate (PET)   ;67.26;45.7522357194098;2114.42418443613;3342.497;0.603;65.236;0.762;3532.155;222.962;0.829;86.110;51.680;18.250;85.642;10142.500;268.960;145368.529;0.946;51.682;6938.38925271229;1516.36461231807;-13.2399997711182
496;Polyacrylamide/acrylate;67.26;0;79.744571389206;751.217;0.779;30.927;0.871;789.446;105.337;0.944;36.939;28.497;36.680;36.589;2279.500;111.604;15488.604;0.952;28.497;7473.42024051195;5987.20295242937;-13.2399997711182
456;Polyamide (PA)    ;66.75;2.29446836578942;200.947846440783;538.326;0.898;26.180;0.822;566.008;86.061;0.860;29.339;25.259;27.470;28.129;1633.500;100.041;9395.753;0.951;25.259;10319.0732518026;2880.34919065711;-13.2399997711182
167;Polyacrylamide/acrylate   ;66.46;0.301675832303536;100.141616371298;348.173;0.779;21.055;0.351;654.493;100.969;0.535;36.166;27.152;18.250;34.833;1056.500;188.658;4887.166;0.532;27.152;9301.82549388309;3266.122606753;-13.2399997711182
767;Cellulose Acetate Butyrate (CAB)   ;66.28;1.42511207232846;227.641502441734;697.171;0.809;29.794;0.599;814.327;105.919;0.678;38.463;28.703;18.250;36.128;2115.500;156.232;13847.533;0.856;29.227;3955.53408897086;4411.96150337115;-13.2399997711182
234;Polyethylene (PE);66.19;0.00363582580402773;17.3126132954861;437.153;0.988;23.592;0.831;471.756;79.198;0.888;25.979;23.749;55.100;24.087;1326.500;89.151;6875.650;0.927;23.809;1339.5081110706;2229.35655099529;-13.2399997711182
39;Polyacrylamide/acrylate    ;65.75;0;33.7440312771631;401.067;0.920;22.598;0.803;443.744;81.008;0.916;32.068;19.178;-0.180;25.602;1217.000;88.420;6042.112;0.904;23.564;7948.7481996301;2475.05747672303;-13.2399997711182
340;Polyacrylamide/acrylate   ;65.53;1.40809639529313;277.01003201973;498.120;0.596;25.184;0.810;531.405;91.412;0.936;33.870;20.281;9.030;34.051;1511.500;97.663;8363.058;0.937;20.281;3004.30410315108;3045.6806546982;-13.2399997711182
89;Polyacrylamide/acrylate   ;65.25;2.5384624164162;119.394733664178;637.357;0.716;28.487;0.703;729.137;102.897;0.808;37.314;26.651;27.470;37.248;1934.000;127.342;12104.241;0.874;26.651;5618.03381071743;6866.67449031464;-13.2399997711182
297;Polyvinyl Chloride (PVC);65.07;0.0294852576370853;24.8654087056423;572.435;0.580;26.997;0.742;633.896;97.296;0.852;36.633;20.955;-9.400;36.633;1737.000;114.237;10302.737;0.903;21.244;451.999627016667;-1418.84294199486;-13.2399997711182
787;Polyacrylamide/acrylate   ;64.71;0.304521698734396;188.067892979681;876.613;0.843;33.409;0.875;926.540;111.526;0.930;37.888;31.209;27.470;37.018;2660.000;119.977;19524.293;0.946;31.209;8233.48572103421;5502.11584439212;-13.2399997711182
317;Polyamide (PA)    ;63.20;1.63285391963519;74.4308151572383;32707.864;0.109;204.071;0.268;68569.392;1798.509;0.751;869.496;94.551;55.100;870.001;99249.000;2394.158;4449816.284;0.477;94.551;6744.35440949739;5929.79619408176;-13.2399997711182
700;Polyamide (PA)    ;63.20;0.294836294874749;70.0855851978783;1298.935;0.472;40.668;0.621;1621.733;174.660;0.848;74.409;34.113;36.680;72.907;3941.500;205.880;35216.417;0.801;34.444;10626.7734765458;3622.61857609161;-13.2399997711182
353;Polyamide (PA)    ;63.12;2.44117405459325;90.5203950692757;649.056;0.918;28.747;0.808;697.995;96.072;0.859;32.862;27.698;18.250;30.213;1969.500;111.801;12439.040;0.930;27.726;5300.00036947171;4038.24350652825;-13.2399997711182
144;Cellulose Acetate (CA)    ;62.87;0.00749378357751759;33.6632618431112;917.148;0.623;34.172;0.660;1110.596;126.617;0.779;48.522;29.924;36.680;48.008;2783.000;162.540;20894.052;0.826;29.924;5299.42630188823;4266.72240475171;-13.2399997711182
268;Polyacrylamide/acrylate   ;62.51;0.0404264639274045;87.8237038783669;614.782;0.939;27.978;0.867;644.772;92.540;0.913;33.118;25.673;18.250;29.590;1865.500;101.386;11466.893;0.953;27.775;10578.5517995338;-2327.01785905394;-13.2399997711182
85;Polyacrylamide/acrylate   ;61.53;0.142181682842347;155.6766654416;361.026;0.648;21.440;0.469;689.097;101.489;0.707;36.939;23.619;9.030;36.456;1095.500;143.636;5160.258;0.524;23.619;6353.9884527337;-1157.06812392979;-13.2399997711182
692;Polyvinyl Chloride (PVC);61.42;0.373339696480186;90.4620401009158;731.444;0.968;30.517;0.895;760.280;100.960;0.942;34.669;28.703;18.250;31.942;2219.500;107.127;14881.119;0.962;30.909;9935.59610604062;1745.417578125;-13.2399997711182
16;Polyethylene terephtalate (PET)   ;61.40;25.3545223778119;1477.69805237307;920.608;0.877;34.237;0.900;949.114;111.088;0.930;39.168;31.803;18.250;37.191;2793.500;119.444;21012.411;0.970;32.619;5042.81809207445;5447.5794239619;-13.2399997711182
387;Polyacrylamide/acrylate   ;61.29;1.5854628412078;157.489165237059;545.246;0.938;26.348;0.886;576.060;88.941;0.952;30.850;25.667;18.250;27.555;1654.500;93.465;9577.519;0.947;25.833;11249.0627370338;1244.25657775043;-13.2399997711182
413;Polyvinyl Chloride (PVC);61.07;0.0105509412831979;92.5212225619973;377.833;0.557;21.933;0.753;425.618;80.126;0.875;31.321;17.458;18.250;31.321;1146.500;91.529;5524.767;0.888;17.458;4689.76652823669;1225.31234749572;-13.2399997711182
348;Polyacrylamide/acrylate;60.75;1.53176826702046;124.267085671105;528.274;0.702;25.935;0.541;673.772;101.061;0.671;39.037;24.036;-0.180;35.392;1603.000;150.664;9133.835;0.784;24.838;5618.60787830091;-2431.49815924658;-13.2399997711182
137;Polyethylene terephtalate (PET)   ;60.54;22.5939997859679;976.859018197967;1980.617;0.619;50.218;0.683;2272.437;180.703;0.782;66.247;40.078;9.030;65.448;6010.000;231.130;66307.794;0.872;40.495;1256.26831146658;1464.69852980522;-13.2399997711182
538;Polyacrylamide/acrylate;60.26;0.00471967027270442;65.4093307617842;838.220;0.710;32.669;0.842;880.897;112.219;0.920;43.388;27.176;-0.180;40.971;2543.500;121.937;18255.784;0.952;29.078;11457.4492698356;1899.26769049658;-13.2399997711182
161;Polyacrylamide/acrylate;60.15;0.854231315387797;130.558244761449;652.681;0.704;28.827;0.641;768.684;102.251;0.724;37.033;26.053;-0.180;37.023;1980.500;141.259;12543.396;0.849;26.055;5153.61313568532;-155.894258347603;-13.2399997711182
153;Polyacrylamide/acrylate    ;60.14;0.0554761707622947;56.9360270768644;346.361;0.533;21.000;0.679;403.868;83.256;0.857;34.145;17.118;-0.180;33.109;1051.000;97.130;4849.053;0.858;17.656;5896.4565887033;1479.6242869756;-13.2399997711182
156;Polyvinyl Chloride (PVC);59.94;0.592091046453481;100.010327909332;779.724;0.689;31.508;0.772;872.658;111.107;0.866;41.491;28.102;9.030;40.759;2366.000;128.293;16378.532;0.894;28.102;10815.6417115094;682.818481110873;-13.2399997711182
187;Polyacrylamide/acrylate    ;59.84;0.212686840394866;68.189141158444;529.593;0.895;25.967;0.592;664.050;95.022;0.689;32.474;26.407;-0.180;29.519;1607.000;137.838;9168.044;0.798;26.430;9857.52291468788;-2209.90807202483;-13.2399997711182
759;Polyacrylamide/acrylate;59.54;2.03462251964907;217.067635584772;815.316;0.807;32.219;0.788;891.607;113.502;0.883;42.216;29.203;18.250;38.866;2474.000;128.490;17512.672;0.914;31.347;5480.83165826666;2545.66778949058;-13.2399997711182
275;Polyacrylamide/acrylate;59.46;0.115344131919718;46.2372820038578;403.209;0.651;22.658;0.563;550.025;94.049;0.744;35.028;22.856;-9.400;35.111;1223.500;126.414;6090.583;0.733;22.856;3503.16883319175;-3658.85465271832;-13.2399997711182
70;Polyacrylamide/acrylate    ;59.33;1.85670933454989;186.11246467979;754.678;0.906;30.998;0.842;825.532;106.185;0.918;36.713;30.438;9.030;33.592;2290.000;115.663;15595.744;0.914;30.438;620.201428975143;2439.46528654752;-13.2399997711182
649;Polyamide (PA)    ;59.23;0.0957703986692045;44.9148096488564;657.459;0.491;28.933;0.758;702.938;103.836;0.866;39.840;20.694;27.470;42.180;1995.000;119.862;12681.401;0.935;20.694;1307.36032639595;183.37968348673;-13.2399997711182
154;Polyacrylamide/acrylate;59.04;10.1377584748869;357.03795499009;351.469;0.578;21.154;0.705;422.323;84.442;0.895;32.148;19.385;18.250;33.557;1066.500;94.300;4956.717;0.832;19.385;9004.45848564251;4268.44460750214;-13.2399997711182
295;Polyacrylamide/acrylate    ;58.55;0.0549051320584786;37.5932034244486;438.965;0.962;23.641;0.522;641.311;94.197;0.663;34.915;25.069;-9.400;29.499;1332.000;142.152;6918.456;0.684;28.388;2427.36618175767;-2369.49886023116;-13.2399997711182
616;Polyacrylamide/acrylate;58.22;0;118.300151753362;812.020;0.611;32.154;0.572;973.337;120.700;0.684;44.777;27.275;-9.400;44.640;2464.000;176.481;17406.599;0.834;27.275;8080.78374382958;-2813.25310225813;-13.2399997711182
638;Polyvinyl Chloride (PVC);58.20;0.078478488461901;84.5672976414576;330.872;0.562;20.525;0.460;525.308;88.580;0.632;34.100;19.812;18.250;35.227;1004.000;140.053;4527.448;0.630;19.812;7932.10023970929;1789.04671446918;-13.2399997711182
324;Polyvinyl Chloride (PVC);58.12;1.09263046305557;162.045671969253;438.801;0.851;23.637;0.672;536.678;89.390;0.809;31.000;22.451;9.030;27.693;1331.500;110.456;6914.561;0.818;23.561;5818.38339735056;1297.07079543022;-13.2399997711182
723;Cellulose Acetate Butyrate (CAB)   ;57.71;0;18.2891366462605;508.831;0.428;25.453;0.651;610.828;102.148;0.832;42.481;18.219;27.470;42.540;1544.000;122.749;8634.234;0.833;18.219;5736.86580049697;111.04716796875;-13.2399997711182
751;Polyacrylamide/acrylate    ;57.47;3.72059439078732;306.182853432827;648.561;0.681;28.736;0.798;698.983;99.410;0.879;38.157;23.619;-0.180;34.659;1968.000;113.088;12424.832;0.928;23.619;4604.80452588224;-3045.75047356592;-13.2399997711182
570;Polyamide (PA)    ;57.42;0.0679983185059903;71.3957296990198;2044.386;0.760;51.020;0.688;2285.125;180.696;0.776;64.296;47.296;45.900;62.249;6203.500;232.811;69535.735;0.895;47.296;9414.34274024439;3759.2466609589;-13.2399997711182
288;Polyacrylamide/acrylate    ;56.69;0.0149612631299221;59.7853678276328;341.418;0.702;20.850;0.618;444.733;91.023;0.859;35.722;20.282;-0.180;31.835;1036.000;105.921;4745.615;0.768;22.336;6886.72317019945;-324.670127889554;-13.2399997711182
34;Polyacrylamide/acrylate;56.64;17.7340959237025;371.526301325167;1234.673;0.628;39.649;0.825;1335.186;138.173;0.915;52.240;32.086;9.030;51.115;3746.500;151.001;32635.591;0.925;32.086;4460.71356242976;-36.4882009845887;-13.2399997711182
757;Polyamide (PA)    ;56.57;0.0765226635153108;80.6696875523626;1746.634;0.827;47.158;0.699;1984.407;168.125;0.794;56.248;46.528;-0.180;56.246;5300.000;211.842;54911.926;0.880;46.528;6175.45343427265;4419.42438195634;-13.2399997711182
583;Polyacrylamide/acrylate   ;56.22;4.7363718559531;376.664999463283;1445.257;0.950;42.897;0.852;1500.457;138.662;0.877;46.725;41.299;18.250;44.954;4385.500;158.087;41331.536;0.963;42.715;190.224808951599;1852.19414865154;-13.2399997711182
550;Polyacrylamide/acrylate   ;56.08;0.00946196282517175;66.937726570518;1575.596;0.649;44.790;0.611;1848.137;165.125;0.717;62.573;39.233;-9.400;61.157;4781.000;230.178;47046.897;0.853;39.716;2279.83081280434;4674.88445660317;-13.2399997711182
748;Cellulose Acetate Butyrate (CAB)   ;56.01;0.130555099200947;78.8498890853759;620.220;0.989;28.101;0.851;656.800;98.129;0.946;37.751;25.736;36.680;29.972;1882.000;103.740;11619.362;0.944;29.650;10062.4650419888;4428.03539570848;-13.2399997711182
136;Polyamide (PA)    ;55.64;2.27821485094986;244.461100969494;327.411;0.369;20.417;0.550;454.125;93.207;0.799;40.759;14.657;9.030;39.700;993.500;116.591;4456.610;0.721;14.657;10195.6487213553;715.540333369006;-13.2399997711182
104;Polyacrylamide/acrylate    ;54.60;0.0363916391981191;59.9565398597206;450.994;0.938;23.963;0.560;565.514;88.384;0.657;29.633;25.622;-0.180;27.716;1368.500;134.451;7204.769;0.797;25.998;7447.58719925552;-1171.99388110017;-13.2399997711182
709;Polyacrylamide/acrylate;54.53;1.00309405697575;92.6506452790534;619.890;0.780;28.094;0.847;673.608;97.039;0.931;34.145;25.064;-9.400;32.334;1881.000;104.182;11610.103;0.920;25.219;4324.65954514594;-4550.38160985659;-13.2399997711182
307;Polyacrylamide/acrylate    ;54.40;0.00474206755691815;31.4193477272668;884.851;0.759;33.565;0.824;937.745;113.005;0.884;40.759;29.652;-0.180;39.068;2685.000;127.899;19800.188;0.944;29.652;7108.31325742119;3065.77302011986;-13.2399997711182
221;Polyacrylamide/acrylate   ;54.14;0;46.735876006671;666.687;0.923;29.135;0.859;698.489;95.149;0.893;32.441;27.958;36.680;31.207;2023.000;106.594;12949.312;0.954;28.818;9622.15520546272;5128.39784754923;-13.2399997711182
166;Polyacrylamide/acrylate;53.88;0.00829595407276307;79.1810950312474;352.128;0.729;21.174;0.488;512.456;88.517;0.649;32.880;22.137;-0.180;30.381;1068.500;136.354;4970.667;0.687;22.137;7672.62169197813;680.52221077697;-13.2399997711182
688;Polyacrylamide/acrylate;53.87;0.402841890145882;98.7688605178138;398.101;0.766;22.514;0.653;478.841;83.824;0.774;30.445;22.168;18.250;29.339;1208.000;108.299;5975.211;0.831;22.479;3562.29779428978;2643.25927868151;-13.2399997711182
71;Polycarbonate (PC)  ;53.53;0.181920274013489;46.9386380479419;468.296;0.399;24.418;0.647;567.986;100.333;0.846;42.216;16.856;-9.400;42.231;1421.000;118.551;7623.317;0.824;16.856;2702.91862182617;-3251.26666845034;-13.2399997711182
69;Polyvinyl Chloride (PVC);53.44;11.0340162589147;330.192739123633;412.601;0.837;22.920;0.842;445.227;77.304;0.903;27.603;20.738;-0.180;26.101;1252.000;85.567;6304.627;0.927;21.843;896.327936627112;-2075.00218990796;-13.2399997711182
325;Polyacrylamide/acrylate;53.30;0.139806875274904;132.225712262274;834.265;0.995;32.592;0.786;922.915;110.594;0.849;37.760;32.722;9.030;33.766;2531.500;130.253;18126.743;0.904;33.584;4261.51211096358;-2408.53545590753;-13.2399997711182
780;Polyamide (PA)    ;52.56;5.27638559622675;443.191025434806;1228.905;0.342;39.556;0.458;2147.701;220.916;0.814;99.888;33.386;9.030;97.517;3729.000;271.430;32407.195;0.572;33.386;7836.80502085227;1650.69642685146;-13.2399997711182
576;Polyacrylamide/acrylate;51.94;1.73955362028475;110.686660398427;395.959;0.831;22.453;0.760;467.307;80.820;0.870;29.796;22.249;-0.180;26.760;1201.500;92.874;5927.049;0.847;22.249;6428.0431710021;-2747.23533015839;-13.2399997711182
